date,snow_day,snowfall_last_24h,snowfall_last_12h,snowfall_overnight,snowfall_24h,precipitation_overnight,precipitation_24h,no_snowfall_penalty,freezing_rain,temp_min_overnight,wind_speed_avg_overnight,wind_gusts_max_overnight,dewpoint_avg_overnight,temperature0,precipitation0,snowfall0,snow_depth0,wind_speed0,wind_gusts0,weather_code0,blowing_snow_risk0,temperature1,precipitation1,snowfall1,snow_depth1,wind_speed1,wind_gusts1,weather_code1,blowing_snow_risk1,temperature2,precipitation2,snowfall2,snow_depth2,wind_speed2,wind_gusts2,weather_code2,blowing_snow_risk2,temperature3,precipitation3,snowfall3,snow_depth3,wind_speed3,wind_gusts3,weather_code3,blowing_snow_risk3,temperature4,precipitation4,snowfall4,snow_depth4,wind_speed4,wind_gusts4,weather_code4,blowing_snow_risk4,temperature5,precipitation5,snowfall5,snow_depth5,wind_speed5,wind_gusts5,weather_code5,blowing_snow_risk5,temperature6,precipitation6,snowfall6,snow_depth6,wind_speed6,wind_gusts6,weather_code6,blowing_snow_risk6,temperature7,precipitation7,snowfall7,snow_depth7,wind_speed7,wind_gusts7,weather_code7,blowing_snow_risk7
2025-03-14,0,0.0,0.0,0.0,0.0,0.0,0.0,2,False,-0.1,17.25,49.0,-3.6,0.5,0.0,0.0,0.0,17.0,20.5,2,0.0,0.3,0.0,0.0,0.0,17.9,22.0,3,0.0,0.4,0.0,0.0,0.0,17.2,22.0,3,0.0,0.4,0.0,0.0,0.0,16.7,20.9,3,0.0,0.4,0.0,0.0,0.0,16.8,20.5,3,0.0,0.4,0.0,0.0,0.0,16.3,20.5,3,0.0,0.1,0.0,0.0,0.0,17.0,20.5,3,0.0,-0.1,0.0,0.0,0.0,19.1,23.0,3,0.0
2025-03-17,0,0.28,0.14,0.0,0.0,0.0,0.0,2,False,-5.1,29.575,55.1,-7.575,-2.1,0.0,0.0,0.0,38.5,55.1,3,0.0,-2.2,0.0,0.0,0.0,33.9,51.5,3,0.0,-2.4,0.0,0.0,0.0,29.8,45.4,3,0.0,-2.9,0.0,0.0,0.0,29.1,40.0,3,0.0,-3.4,0.0,0.0,0.0,29.3,39.6,3,0.0,-4.1,0.0,0.0,0.0,27.9,39.6,3,0.0,-4.6,0.0,0.0,0.0,25.8,38.5,2,0.0,-5.1,0.0,0.0,0.0,22.3,36.0,0,0.0
2025-03-18,0,0.0,0.0,0.0,0.0,0.0,0.0,2,False,0.6,37.9125,53.6,-2.3625,0.8,0.0,0.0,0.0,35.0,45.0,3,0.0,0.7,0.0,0.0,0.0,38.1,50.4,3,0.0,0.6,0.0,0.0,0.0,39.5,52.6,3,0.0,0.7,0.0,0.0,0.0,37.6,53.6,2,0.0,1.0,0.0,0.0,0.0,37.9,50.0,2,0.0,1.2,0.0,0.0,0.0,39.3,51.8,2,0.0,1.3,0.0,0.0,0.0,38.6,51.8,0,0.0,1.3,0.0,0.0,0.0,37.3,51.1,0,0.0
2025-03-19,0,0.0,0.0,0.0,0.0,0.0,0.5,2,False,2.8,21.375,40.0,0.575,3.1,0.0,0.0,0.0,18.1,31.0,3,0.0,4.8,0.0,0.0,0.0,25.5,27.7,3,0.0,3.8,0.0,0.0,0.0,26.3,34.6,3,0.0,3.6,0.0,0.0,0.0,21.4,32.0,3,0.0,3.3,0.0,0.0,0.0,17.1,25.6,3,0.0,3.1,0.0,0.0,0.0,18.8,22.0,3,0.0,2.9,0.0,0.0,0.0,20.2,24.1,3,0.0,3.1,0.0,0.0,0.0,23.6,28.1,3,0.0
2025-03-20,0,0.0,0.0,0.0,2.38,0.0,3.8,1,True,-1.1,33.1625,72.7,2.4125,4.8,0.0,0.0,0.0,33.7,41.0,3,0.0,5.1,0.0,0.0,0.0,38.1,47.2,2,0.0,4.9,0.0,0.0,0.0,42.1,54.4,3,0.0,4.5,0.0,0.0,0.0,39.1,54.4,0,0.0,4.0,0.0,0.0,0.0,35.9,50.8,2,0.0,2.3,0.0,0.0,0.0,22.8,45.7,3,0.0,1.3,0.0,0.0,0.0,25.0,29.2,3,0.0,0.6,0.0,0.0,0.0,28.6,38.9,3,0.0
2025-03-21,0,2.38,0.0,0.0,0.0,0.0,0.0,2,False,-1.6,24.25,62.6,-5.525,-1.2,0.0,0.0,0.0,32.7,48.6,0,0.0,-1.2,0.0,0.0,0.0,30.2,43.2,0,0.0,-1.2,0.0,0.0,0.0,25.0,40.0,0,0.0,-1.3,0.0,0.0,0.0,20.9,33.1,0,0.0,-1.4,0.0,0.0,0.0,21.1,28.8,0,0.0,-1.6,0.0,0.0,0.0,17.6,28.4,0,0.0,-1.5,0.0,0.0,0.0,21.2,27.7,0,0.0,-1.3,0.0,0.0,0.0,25.3,33.1,0,0.0
2025-03-24,0,2.0300000000000002,2.0300000000000002,1.19,3.71,3.0,7.1,0,True,-0.4,44.4875,65.9,-0.85,0.0,1.4,0.98,0.0,39.4,55.1,75,0.0,0.4,0.3,0.21,0.0,40.7,56.2,73,0.0,1.1,0.2,0.0,0.0,43.3,57.6,51,0.0,1.3,0.8,0.0,0.0,46.1,61.2,53,0.0,1.5,0.2,0.0,0.0,42.7,61.6,51,0.0,1.1,0.1,0.0,0.0,47.9,63.0,51,0.0,0.8,0.0,0.0,0.0,47.4,64.1,3,0.0,0.5,0.0,0.0,0.0,48.4,65.5,3,0.0
2025-03-25,0,3.43,1.54,0.91,2.9400000000000004,1.2,4.1000000000000005,1,False,-1.9,37.3875,55.8,-3.275,-0.4,0.4,0.28,0.0,39.7,53.6,73,0.0,-0.5,0.1,0.07,0.0,40.6,55.8,71,0.0,-0.6,0.1,0.07,0.0,39.2,54.0,71,0.0,-0.4,0.0,0.0,0.0,38.7,52.6,3,0.0,-0.7,0.1,0.07,0.0,38.1,51.5,71,0.0,-0.7,0.2,0.14,0.0,37.4,50.4,71,0.0,-0.6,0.3,0.21,0.0,34.7,49.3,73,0.0,-0.5,0.0,0.07,0.0,30.7,45.7,71,0.0
2025-03-26,0,3.1500000000000004,1.6800000000000002,1.05,1.05,1.5,1.5,0,False,-2.9,28.3,49.0,-6.2875,-1.9,0.1,0.07,0.0,31.1,49.0,71,0.0,-2.2,1.0,0.7,0.0,29.0,41.4,73,0.0,-2.0,0.4,0.28,0.0,28.7,39.6,73,0.0,-2.2,0.0,0.0,0.0,26.8,38.5,3,0.0,-2.4,0.0,0.0,0.0,26.1,36.4,3,0.0,-2.7,0.0,0.0,0.0,28.0,37.4,3,0.0,-2.8,0.0,0.0,0.0,28.3,38.2,3,0.0,-2.8,0.0,0.0,0.0,28.4,38.2,3,0.0
2025-03-27,0,0.0,0.0,0.0,0.0,0.0,0.0,2,False,-0.8,20.6375,54.7,-3.275,-0.8,0.0,0.0,0.0,19.2,24.5,0,0.0,-0.8,0.0,0.0,0.0,21.7,28.1,0,0.0,-0.8,0.0,0.0,0.0,22.6,30.2,0,0.0,-0.8,0.0,0.0,0.0,20.5,29.9,0,0.0,-0.7,0.0,0.0,0.0,20.1,27.4,0,0.0,-0.6,0.0,0.0,0.0,18.6,26.3,0,0.0,-0.5,0.0,0.0,0.0,19.4,24.8,0,0.0,-0.4,0.0,0.0,0.0,23.0,28.8,2,0.0
2025-03-28,0,0.0,0.0,0.0,0.0,0.0,5.3,2,True,-1.0,18.2875,46.4,-3.425,0.5,0.0,0.0,0.0,20.1,33.8,2,0.0,0.2,0.0,0.0,0.0,14.8,25.6,1,0.0,0.1,0.0,0.0,0.0,8.1,19.1,2,0.0,0.0,0.0,0.0,0.0,13.6,16.6,3,0.0,-0.1,0.0,0.0,0.0,19.0,23.4,3,0.0,-0.4,0.0,0.0,0.0,21.6,27.7,3,0.0,-0.7,0.0,0.0,0.0,22.8,29.9,3,0.0,-1.0,0.0,0.0,0.0,26.3,34.6,3,0.0
2025-03-31,1,0.21,0.21,0.21,0.21,1.3,1.3,1,True,-1.9,34.3625,60.5,2.2625,3.7,0.0,0.0,0.0,33.0,41.8,3,0.0,3.6,0.1,0.0,0.0,28.3,41.8,51,0.0,3.6,0.8,0.0,0.0,30.6,37.1,53,0.0,3.5,0.1,0.0,0.0,37.3,47.5,51,0.0,3.6,0.0,0.0,0.0,41.0,52.2,2,0.0,2.6,0.0,0.0,0.0,36.9,53.3,3,0.0,0.6,0.0,0.0,0.0,30.9,48.2,3,0.0,-0.3,0.3,0.21,0.0,36.9,47.2,73,0.0
2025-11-17,0,3.99,1.4000000000000001,0.35000000000000003,0.9800000000000001,0.4,1.4000000000000001,1,False,1.8,44.4625,66.6,-3.725,2.0,0.0,0.07,0.0,43.8,60.5,71,0.0,2.2,0.1,0.07,0.0,43.4,59.8,71,0.0,2.5,0.1,0.07,0.0,46.4,62.6,71,0.0,2.5,0.0,0.0,0.0,45.5,63.0,3,0.0,2.6,0.2,0.14,0.0,43.1,62.3,71,0.0,2.3,0.0,0.0,0.0,44.4,60.5,3,0.0,1.9,0.0,0.0,0.0,43.9,61.2,3,0.0,2.0,0.0,0.0,0.0,45.2,61.6,3,0.0
2025-11-18,0,0.6300000000000001,0.0,0.0,0.0,0.0,0.0,2,False,1.8,20.6875,35.3,-3.7375,2.5,0.0,0.0,0.0,22.9,35.3,3,0.0,2.2,0.0,0.0,0.0,21.9,32.0,3,0.0,2.1,0.0,0.0,0.0,21.3,31.0,3,0.0,2.1,0.0,0.0,0.0,20.9,30.2,3,0.0,2.0,0.0,0.0,0.0,19.4,29.5,3,0.0,2.1,0.0,0.0,0.0,19.9,28.4,3,0.0,2.1,0.0,0.0,0.0,20.5,29.2,3,0.0,1.9,0.0,0.0,0.0,18.7,29.2,3,0.0
2025-11-19,0,0.0,0.0,0.0,0.0,0.0,0.0,2,False,2.4,15.6875,25.2,-4.0375,2.9,0.0,0.0,0.0,17.8,25.2,3,0.0,2.7,0.0,0.0,0.0,15.0,25.2,2,0.0,2.8,0.0,0.0,0.0,16.9,24.1,3,0.0,2.8,0.0,0.0,0.0,16.2,24.1,3,0.0,2.8,0.0,0.0,0.0,16.5,23.8,3,0.0,2.7,0.0,0.0,0.0,16.9,24.5,3,0.0,2.6,0.0,0.0,0.0,14.9,24.5,3,0.0,2.7,0.0,0.0,0.0,11.3,22.3,3,0.0
2025-11-20,0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,2,False,3.1,12.4375,50.8,-2.25,3.1,0.0,0.0,0.0,7.4,12.6,3,0.0,3.1,0.0,0.0,0.0,8.7,14.0,3,0.0,3.4,0.0,0.0,0.0,10.2,15.8,3,0.0,3.7,0.0,0.0,0.0,11.3,16.6,3,0.0,4.1,0.0,0.0,0.0,13.0,18.7,1,0.0,4.4,0.0,0.0,0.0,13.3,19.4,3,0.0,4.7,0.0,0.0,0.0,14.9,20.5,1,0.0,4.6,0.0,0.0,0.0,20.7,22.7,0,0.0
2025-11-21,0,0.0,0.0,0.0,0.0,1.2,1.2,2,False,3.6,34.8125,58.7,5.0875,6.4,0.1,0.0,0.0,43.7,56.2,51,0.0,6.7,0.6,0.0,0.0,35.3,58.7,53,0.0,6.6,0.2,0.0,0.0,33.0,46.1,51,0.0,6.8,0.0,0.0,0.0,34.0,42.8,3,0.0,6.8,0.0,0.0,0.0,35.5,47.5,3,0.0,6.7,0.1,0.0,0.0,32.3,45.7,51,0.0,6.1,0.2,0.0,0.0,30.9,42.5,51,0.0,6.2,0.0,0.0,0.0,33.8,45.0,3,0.0
2025-11-24,0,0.0,0.0,0.0,0.0,0.0,0.0,2,False,3.4,17.5625,48.6,0.1,4.6,0.0,0.0,0.0,27.1,42.5,1,0.0,4.0,0.0,0.0,0.0,23.1,36.0,1,0.0,3.9,0.0,0.0,0.0,20.5,30.6,1,0.0,3.7,0.0,0.0,0.0,16.3,28.1,1,0.0,3.5,0.0,0.0,0.0,9.0,23.0,2,0.0,3.4,0.0,0.0,0.0,5.6,14.4,3,0.0,3.7,0.0,0.0,0.0,19.5,25.2,3,0.0,4.2,0.0,0.0,0.0,19.4,27.4,3,0.0
2025-11-25,0,0.0,0.0,0.0,0.0,0.8,4.3,2,False,6.3,23.0625,42.1,3.9124999999999996,6.7,0.0,0.0,0.0,32.4,42.1,3,0.0,6.8,0.0,0.0,0.0,30.6,42.1,3,0.0,6.8,0.0,0.0,0.0,26.8,39.2,3,0.0,6.7,0.1,0.0,0.0,23.2,34.2,51,0.0,6.5,0.3,0.0,0.0,17.1,29.2,51,0.0,6.5,0.3,0.0,0.0,18.3,22.7,51,0.0,6.7,0.1,0.0,0.0,17.9,22.7,51,0.0,6.9,0.0,0.0,0.0,18.2,23.8,3,0.0
2025-11-26,0,0.0,0.0,0.0,0.63,0.2,5.6,1,False,1.7,23.8,90.7,6.2625,6.5,0.1,0.0,0.0,17.0,21.2,51,0.0,6.6,0.1,0.0,0.0,22.8,30.2,51,0.0,6.4,0.0,0.0,0.0,24.1,29.9,3,0.0,6.4,0.0,0.0,0.0,25.8,32.8,3,0.0,6.5,0.0,0.0,0.0,26.3,33.5,3,0.0,6.6,0.0,0.0,0.0,23.7,33.8,3,0.0,6.9,0.0,0.0,0.0,24.8,31.0,3,0.0,7.0,0.0,0.0,0.0,25.9,34.6,3,0.0
2025-11-27,1,1.4700000000000002,1.4000000000000001,0.8400000000000001,7.98,3.2,13.4,1,True,0.2,58.4375,92.2,-1.325,3.0,0.5,0.0,0.0,57.9,88.2,53,0.0,2.9,0.8,0.07,0.0,57.9,79.6,71,0.0,1.8,0.8,0.14,0.0,66.2,92.2,71,0.0,2.0,0.3,0.07,0.0,57.8,91.4,71,0.0,1.8,0.1,0.07,0.0,56.3,81.7,71,0.0,1.4,0.2,0.14,0.0,57.6,79.9,71,0.0,1.5,0.1,0.07,0.0,58.3,80.6,71,0.0,0.9,0.4,0.28,0.0,55.5,82.1,73,0.0
2025-11-28,1,9.24,4.2700000000000005,1.82,5.95,2.6,8.5,0,False,-0.4,52.6,80.3,-3.55,0.5,0.1,0.07,0.0,48.5,72.4,71,0.0,0.7,0.0,0.0,0.0,53.7,72.7,3,0.0,0.4,0.4,0.28,0.0,52.6,77.0,73,0.0,0.3,0.5,0.35,0.0,52.0,75.2,73,0.0,0.3,0.2,0.14,0.0,51.6,75.6,71,0.0,0.6,0.7,0.49,0.0,54.0,77.0,73,0.0,-0.4,0.3,0.21,0.0,53.8,78.1,73,0.0,0.5,0.4,0.28,0.0,54.6,78.5,73,0.0
2025-12-01,0,3.57,0.28,0.07,1.12,0.1,1.6,1,False,-2.5,24.5625,61.2,-7.575,-1.9,0.1,0.07,0.0,39.7,61.2,71,0.0,-2.3,0.0,0.0,0.0,33.7,55.4,3,0.0,-2.5,0.0,0.0,0.0,29.3,46.4,3,0.0,-2.5,0.0,0.0,0.0,25.0,41.4,3,0.0,-2.4,0.0,0.0,0.0,20.6,36.0,3,0.0,-2.4,0.0,0.0,0.0,16.8,30.6,3,0.0,-2.2,0.0,0.0,0.0,14.9,26.3,3,0.0,-2.2,0.0,0.0,0.0,16.5,24.1,3,0.0
2025-12-02,0,1.8900000000000001,1.6099999999999999,0.84,0.84,1.2,1.2,1,False,-1.4,24.525,44.6,-5.125,-1.0,0.3,0.21,0.0,31.7,44.6,73,0.0,-1.4,0.3,0.21,0.0,28.7,44.6,73,0.0,-1.3,0.3,0.21,0.0,27.4,40.0,73,0.0,-0.9,0.1,0.07,0.0,25.2,38.5,71,0.0,-0.9,0.0,0.0,0.0,22.5,35.6,3,0.0,-0.8,0.0,0.0,0.0,20.6,32.4,3,0.0,-0.8,0.1,0.07,0.0,19.2,29.9,71,0.0,-0.8,0.1,0.07,0.0,20.9,29.2,71,0.0
2025-12-03,0,0.35000000000000003,0.28,0.28,3.08,0.4,4.5,1,False,-2.3,43.2875,75.6,-3.1,0.3,0.0,0.0,0.0,35.4,48.6,3,0.0,0.1,0.0,0.0,0.0,36.3,49.3,3,0.0,0.2,0.0,0.0,0.0,40.8,55.1,3,0.0,0.2,0.0,0.0,0.0,46.2,63.0,3,0.0,0.1,0.0,0.0,0.0,45.9,66.2,3,0.0,-0.1,0.0,0.0,0.0,47.1,65.2,3,0.0,-0.5,0.1,0.07,0.0,47.1,65.9,71,0.0,-0.1,0.3,0.21,0.0,47.5,67.0,73,0.0
2025-12-04,1,3.7800000000000002,1.26,0.77,3.1500000000000004,1.0,4.4,1,False,-8.1,49.95,80.3,-8.3,-2.6,0.2,0.14,0.0,41.7,56.9,71,0.0,-2.4,0.0,0.0,0.0,46.1,64.1,1,0.0,-3.3,0.1,0.07,0.0,45.8,68.0,71,0.0,-3.8,0.1,0.07,0.0,51.0,70.9,71,0.0,-4.4,0.1,0.07,0.0,54.4,77.4,71,0.0,-4.6,0.1,0.07,0.0,53.6,77.8,71,0.0,-4.7,0.0,0.07,0.0,52.8,77.0,71,0.0,-5.5,0.4,0.28,0.0,54.2,76.7,73,0.0
2025-12-05,0,2.66,0.0,0.0,0.77,0.0,1.1,1,False,-4.8,41.8875,68.0,-9.6375,-4.8,0.0,0.0,0.0,32.9,46.4,3,0.0,-4.8,0.0,0.0,0.0,37.4,54.7,3,0.0,-4.4,0.0,0.0,0.0,40.4,58.0,3,0.0,-4.2,0.0,0.0,0.0,42.7,61.2,3,0.0,-4.2,0.0,0.0,0.0,44.1,63.7,3,0.0,-3.9,0.0,0.0,0.0,45.0,64.4,3,0.0,-3.7,0.0,0.0,0.0,46.5,66.6,0,0.0,-3.3,0.0,0.0,0.0,46.1,67.0,3,0.0
2025-12-08,0,1.82,0.07,0.0,0.0,0.0,0.0,2,False,-5.0,26.2375,57.6,-11.6875,-4.5,0.0,0.0,0.0,38.1,57.6,0,0.0,-4.7,0.0,0.0,0.0,34.1,53.6,0,0.0,-4.9,0.0,0.0,0.0,30.4,47.9,0,0.0,-5.0,0.0,0.0,0.0,27.0,43.6,0,0.0,-5.0,0.0,0.0,0.0,23.6,39.2,0,0.0,-4.4,0.0,0.0,0.0,21.5,34.9,2,0.0,-4.4,0.0,0.0,0.0,19.3,32.0,3,0.0,-4.7,0.0,0.0,0.0,15.9,32.4,3,0.0
2025-12-09,0,0.0,0.0,0.0,3.64,0.0,5.2,1,False,-2.7,39.6875,76.3,-7.225,-2.7,0.0,0.0,0.0,31.0,43.9,3,0.0,-2.5,0.0,0.0,0.0,31.9,45.7,3,0.0,-2.3,0.0,0.0,0.0,36.5,50.4,3,0.0,-1.6,0.0,0.0,0.0,40.4,56.5,3,0.0,-1.3,0.0,0.0,0.0,41.6,58.3,3,0.0,-1.1,0.0,0.0,0.0,43.6,61.2,3,0.0,-1.2,0.0,0.0,0.0,44.8,63.0,3,0.0,-0.8,0.0,0.0,0.0,47.7,63.7,3,0.0
2025-12-10,1,6.23,2.59,2.59,5.390000000000001,3.7,7.8,0,False,-4.8,17.375,72.4,-4.7625,-1.4,0.0,0.0,0.0,20.3,37.4,3,0.0,-1.2,0.0,0.0,0.0,15.0,29.2,3,0.0,-1.2,0.0,0.0,0.0,7.7,22.0,3,0.0,-1.2,0.0,0.0,0.0,3.1,14.4,3,0.0,-1.2,0.2,0.14,0.0,12.6,17.6,71,0.0,-1.0,0.5,0.35,0.0,20.1,27.7,73,0.0,-0.8,1.4,0.98,0.0,27.8,36.4,75,0.0,-0.6,1.6,1.12,0.0,32.4,46.4,75,0.0
2025-12-11,1,5.04,1.4700000000000002,1.12,2.24,1.6,3.2,0,False,-5.6,38.8375,70.2,-8.3,-5.1,0.3,0.21,0.0,37.6,61.6,73,0.0,-5.2,0.1,0.07,0.0,33.3,56.5,71,0.0,-5.6,0.3,0.21,0.0,32.1,52.6,73,0.0,-5.1,0.1,0.07,0.0,35.0,51.5,71,0.0,-5.2,0.3,0.21,0.0,40.7,59.4,73,0.0,-5.0,0.2,0.14,0.0,42.5,59.8,71,0.0,-5.2,0.2,0.14,0.0,45.6,66.2,71,0.0,-5.1,0.1,0.07,0.0,43.9,70.2,71,0.0
2025-12-12,0,1.1900000000000002,0.0,0.0,0.63,0.0,0.9,1,False,-3.4,28.55,71.6,-7.7875000000000005,-3.4,0.0,0.0,0.0,26.3,38.5,2,0.0,-3.4,0.0,0.0,0.0,24.5,37.4,1,0.0,-3.1,0.0,0.0,0.0,25.8,36.4,2,0.0,-2.9,0.0,0.0,0.0,27.1,37.8,2,0.0,-3.0,0.0,0.0,0.0,30.3,41.8,3,0.0,-3.2,0.0,0.0,0.0,31.3,43.6,1,0.0,-2.9,0.0,0.0,0.0,31.3,43.9,2,0.0,-2.5,0.0,0.0,0.0,31.8,43.9,3,0.0
2025-12-15,0,1.61,0.07,0.0,1.68,0.0,2.4,1,False,-4.4,31.75,72.4,-7.75,-4.4,0.0,0.0,0.0,26.3,40.3,3,0.0,-4.0,0.0,0.0,0.0,27.9,42.1,3,0.0,-3.9,0.0,0.0,0.0,29.3,40.3,3,0.0,-3.5,0.0,0.0,0.0,34.0,46.8,3,0.0,-3.5,0.0,0.0,0.0,33.9,47.9,3,0.0,-3.3,0.0,0.0,0.0,32.8,47.5,3,0.0,-3.1,0.0,0.0,0.0,34.4,47.9,3,0.0,-2.9,0.0,0.0,0.0,35.4,48.2,3,0.0
2025-12-16,0,1.68,0.07,0.0,0.0,0.0,0.2,2,False,-3.5,22.5125,74.2,-6.25,-3.5,0.0,0.0,0.0,26.3,42.5,3,0.0,-3.2,0.0,0.0,0.0,24.0,37.4,3,0.0,-3.1,0.0,0.0,0.0,21.8,33.8,3,0.0,-3.0,0.0,0.0,0.0,18.0,31.3,3,0.0,-2.9,0.0,0.0,0.0,18.6,27.4,3,0.0,-2.7,0.0,0.0,0.0,20.0,28.4,3,0.0,-2.6,0.0,0.0,0.0,24.2,33.5,3,0.0,-3.0,0.0,0.0,0.0,27.2,38.9,3,0.0
2025-12-17,1,0.0,0.0,0.0,0.0,0.0,0.0,2,False,0.8,43.375,72.4,0.3125,2.2,0.0,0.0,0.0,48.9,72.4,3,0.0,2.6,0.0,0.0,0.0,46.7,67.0,3,0.0,2.7,0.0,0.0,0.0,44.2,64.1,3,0.0,2.8,0.0,0.0,0.0,44.4,59.8,3,0.0,2.9,0.0,0.0,0.0,44.8,59.4,3,0.0,2.9,0.0,0.0,0.0,43.7,59.8,3,0.0,2.9,0.0,0.0,0.0,39.8,58.0,3,0.0,3.7,0.0,0.0,0.0,34.5,53.6,3,0.0
2025-12-18,0,0.0,0.0,0.0,0.0,0.0,9.9,2,False,2.5,33.175,81.4,1.2875,2.6,0.0,0.0,0.0,34.2,45.7,3,0.0,2.9,0.0,0.0,0.0,31.4,51.8,3,0.0,2.7,0.0,0.0,0.0,30.7,41.0,3,0.0,2.5,0.0,0.0,0.0,28.4,41.0,3,0.0,2.8,0.0,0.0,0.0,29.9,37.4,3,0.0,2.9,0.0,0.0,0.0,35.5,45.7,3,0.0,2.9,0.0,0.0,0.0,38.2,50.0,3,0.0,3.1,0.0,0.0,0.0,37.1,53.3,3,0.0
2025-12-19,1,0.49,0.49,0.49,3.15,4.9,8.7,1,False,-4.5,42.2875,89.3,0.26249999999999996,5.2,1.7,0.0,0.0,42.1,77.4,61,0.0,3.7,0.5,0.0,0.0,38.8,57.6,53,0.0,3.5,0.3,0.0,0.0,41.3,53.6,51,0.0,2.8,0.6,0.0,0.0,37.8,56.2,53,0.0,2.4,0.5,0.0,0.0,46.4,61.6,53,0.0,1.9,0.4,0.0,0.0,42.0,61.9,51,0.0,1.3,0.4,0.14,0.0,42.1,59.0,71,0.0,0.6,0.5,0.35,0.0,47.8,66.6,73,0.0
2025-12-22,0,0.63,0.0,0.0,0.0,0.0,1.0,2,False,-2.2,30.1125,49.7,-5.0625,-2.2,0.0,0.0,0.0,30.5,42.1,3,0.0,-2.1,0.0,0.0,0.0,27.7,42.5,3,0.0,-1.9,0.0,0.0,0.0,27.6,38.9,3,0.0,-1.9,0.0,0.0,0.0,29.9,40.3,1,0.0,-1.8,0.0,0.0,0.0,30.3,42.1,1,0.0,-1.6,0.0,0.0,0.0,31.7,43.6,1,0.0,-1.5,0.0,0.0,0.0,31.6,45.0,1,0.0,-1.1,0.0,0.0,0.0,31.6,43.9,3,0.0
2025-12-23,0,0.0,0.0,0.0,0.0,1.4000000000000001,1.4000000000000001,2,False,1.7,32.65,70.2,0.525,2.0,0.3,0.0,0.0,31.7,45.0,51,0.0,2.3,0.2,0.0,0.0,26.2,42.8,51,0.0,2.1,0.4,0.0,0.0,30.7,38.9,51,0.0,1.9,0.4,0.0,0.0,36.9,46.8,51,0.0,2.0,0.1,0.0,0.0,35.0,47.5,51,0.0,2.1,0.0,0.0,0.0,34.9,46.4,3,0.0,2.2,0.0,0.0,0.0,36.4,48.6,3,0.0,2.4,0.0,0.0,0.0,29.4,47.9,3,0.0
2025-12-24,0,0.0,0.0,0.0,0.0,0.0,0.0,2,False,-2.6,38.1625,68.0,-3.7875,1.1,0.0,0.0,0.0,49.2,67.7,3,0.0,1.2,0.0,0.0,0.0,50.5,67.7,3,0.0,0.7,0.0,0.0,0.0,47.5,68.0,3,0.0,0.4,0.0,0.0,0.0,41.7,64.1,3,0.0,0.0,0.0,0.0,0.0,37.5,56.2,3,0.0,-1.2,0.0,0.0,0.0,31.2,50.0,3,0.0,-2.0,0.0,0.0,0.0,25.2,42.5,3,0.0,-1.4,0.0,0.0,0.0,22.5,35.3,3,0.0
2025-12-25,0,0.0,0.0,0.0,0.0,0.0,0.0,2,False,-5.2,29.612499999999997,57.2,-1.075,1.9,0.0,0.0,0.0,30.2,45.0,3,0.0,2.0,0.0,0.0,0.0,23.5,40.3,3,0.0,2.0,0.0,0.0,0.0,25.4,32.8,2,0.0,1.9,0.0,0.0,0.0,22.5,33.5,1,0.0,1.8,0.0,0.0,0.0,23.8,29.5,1,0.0,1.8,0.0,0.0,0.0,36.4,46.1,3,0.0,1.8,0.0,0.0,0.0,37.8,50.8,2,0.0,1.3,0.0,0.0,0.0,37.3,50.4,3,0.0
2025-12-26,0,0.14,0.14,0.14,3.36,0.2,6.3,1,False,-4.8,33.1,63.7,-7.6499999999999995,-4.8,0.0,0.0,0.0,30.6,43.2,3,0.0,-4.4,0.0,0.0,0.0,31.5,45.7,3,0.0,-4.4,0.0,0.0,0.0,31.1,45.0,3,0.0,-4.4,0.0,0.0,0.0,29.9,44.3,3,0.0,-4.2,0.1,0.07,0.0,30.2,42.8,71,0.0,-4.1,0.1,0.07,0.0,34.4,48.6,71,0.0,-4.1,0.0,0.0,0.0,35.5,49.7,3,0.0,-3.9,0.0,0.0,0.0,41.6,55.8,3,0.0
2025-12-29,0,0.14,0.14,0.14,5.04,0.7,7.7,1,False,-6.2,54.0625,99.0,1.3875,4.1,0.1,0.0,0.0,25.4,34.6,51,0.0,5.2,0.3,0.0,0.0,44.0,50.0,51,0.0,4.8,0.0,0.0,0.0,62.4,80.6,3,0.0,2.5,0.0,0.0,0.0,61.7,85.7,3,0.0,2.0,0.0,0.0,0.0,63.9,90.0,3,0.0,1.9,0.0,0.0,0.0,68.1,92.9,3,0.0,1.6,0.0,0.0,0.0,62.8,99.0,3,0.0,-0.6,0.3,0.14,0.0,44.2,88.9,71,0.0
2025-12-30,0,6.37,2.1,1.33,4.97,1.9000000000000001,7.1000000000000005,0,False,-6.3,58.75,87.5,-8.025,-6.3,0.1,0.07,0.0,57.0,83.5,71,0.0,-6.1,0.1,0.07,0.0,59.5,81.7,71,0.0,-6.3,0.2,0.14,0.0,60.1,85.3,71,0.0,-6.3,0.1,0.07,0.0,57.5,85.7,71,0.0,-6.1,0.2,0.14,0.0,57.1,82.8,71,0.0,-6.0,0.3,0.21,0.0,58.6,82.1,73,0.0,-6.0,0.5,0.35,0.0,60.0,85.3,73,0.0,-4.9,0.4,0.28,0.0,60.2,87.5,73,0.0
