date,snow_day,snowfall_last_24h,snowfall_last_12h,snowfall_overnight,snowfall_24h,precipitation_overnight,precipitation_24h,no_snowfall_penalty,freezing_rain,temp_min_overnight,wind_speed_avg_overnight,wind_gusts_max_overnight,dewpoint_avg_overnight,temperature0,precipitation0,snowfall0,wind_speed0,wind_gusts0,weather_code0,temperature1,precipitation1,snowfall1,wind_speed1,wind_gusts1,weather_code1,temperature2,precipitation2,snowfall2,wind_speed2,wind_gusts2,weather_code2,temperature3,precipitation3,snowfall3,wind_speed3,wind_gusts3,weather_code3,temperature4,precipitation4,snowfall4,wind_speed4,wind_gusts4,weather_code4,temperature5,precipitation5,snowfall5,wind_speed5,wind_gusts5,weather_code5,temperature6,precipitation6,snowfall6,wind_speed6,wind_gusts6,weather_code6,temperature7,precipitation7,snowfall7,wind_speed7,wind_gusts7,weather_code7
2026-01-09,0,0.0,0.0,0.0,0.0,5.1000000000000005,12.5,2,True,1.0,52.6625,90.7,2.55,5.3,1.1,0.0,46.6,63.0,False,6.0,0.1,0.0,45.3,64.8,False,6.2,1.2,0.0,43.4,60.1,False,5.6,2.1,0.0,60.7,81.4,False,5.7,0.6,0.0,61.3,90.7,False,5.8,0.0,0.0,57.1,83.9,False,5.9,0.0,0.0,54.6,78.1,False,5.9,0.0,0.0,52.3,73.4,False
2026-01-12,0,0.49000000000000005,0.0,0.0,0.42000000000000004,0.0,0.7,1,False,-1.5,49.475,74.5,-3.35,-1.5,0.0,0.0,42.0,56.9,True,-0.4,0.0,0.0,48.9,64.4,True,0.2,0.0,0.0,52.4,71.3,True,0.4,0.0,0.0,53.4,74.5,True,0.2,0.0,0.0,50.5,73.4,True,0.2,0.0,0.0,50.7,70.2,True,-0.0,0.0,0.0,49.7,70.2,True,0.1,0.0,0.0,48.2,68.4,True
2026-01-13,0,0.42000000000000004,0.0,0.0,0.0,0.0,2.2,2,True,0.6,24.9,67.0,-0.7000000000000001,1.2,0.0,0.0,23.6,33.1,False,1.7,0.0,0.0,19.9,30.6,False,1.4,0.0,0.0,18.9,25.6,False,1.1,0.0,0.0,22.5,29.2,False,0.9,0.0,0.0,23.9,30.2,False,0.7,0.0,0.0,26.6,34.9,False,0.6,0.0,0.0,28.5,36.7,False,1.0,0.0,0.0,35.3,45.7,False
2026-01-14,0,0.0,0.0,0.0,0.9800000000000001,0.1,1.6,1,False,-8.2,32.7375,75.6,0.30000000000000004,2.8,0.0,0.0,28.7,39.6,True,3.3,0.0,0.0,32.1,39.6,True,2.9,0.1,0.0,29.8,42.1,True,2.8,0.0,0.0,31.6,39.2,True,2.5,0.0,0.0,32.7,42.1,True,2.1,0.0,0.0,29.2,41.8,True,1.5,0.0,0.0,38.0,47.5,True,0.3,0.0,0.0,39.8,52.6,True
2026-01-15,1,2.45,1.96,1.47,1.9600000000000002,2.2,3.3000000000000003,0,False,-10.5,51.0,77.8,-9.525,-8.4,0.1,0.07,53.7,77.8,True,-9.6,0.1,0.07,52.2,77.8,True,-9.5,0.3,0.21,51.5,76.3,True,-9.5,0.4,0.28,50.6,74.5,True,-9.4,0.5,0.35,51.5,74.5,True,-9.4,0.4,0.28,50.4,74.5,True,-9.3,0.2,0.14,49.3,73.1,True,-10.4,0.2,0.07,48.8,71.3,True
2026-01-19,1,2.87,2.1,1.75,5.390000000000001,2.4,7.6000000000000005,0,False,-9.1,37.675,95.8,-9.3375,-6.2,0.2,0.14,41.0,57.6,True,-6.4,0.3,0.21,38.4,57.6,True,-6.4,0.2,0.21,35.6,53.6,True,-6.2,0.3,0.21,37.2,51.8,True,-6.1,0.2,0.14,37.6,52.6,True,-5.9,0.2,0.14,37.4,52.6,True,-5.8,0.4,0.28,37.9,52.9,True,-5.7,0.6,0.42,36.3,52.9,True
2026-01-20,1,5.390000000000001,1.8900000000000001,1.33,4.76,1.9,6.7,0,False,-11.2,49.1,77.4,-13.0875,-9.3,0.1,0.07,45.8,64.8,True,-10.1,0.1,0.07,43.8,65.5,True,-10.0,0.1,0.07,46.5,65.9,True,-10.2,0.1,0.07,48.8,69.1,True,-9.9,0.3,0.21,51.6,74.5,True,-10.1,0.5,0.35,52.0,74.9,True,-10.0,0.4,0.28,52.9,76.0,True,-10.4,0.3,0.21,51.4,77.4,True
2026-01-21,1,4.970000000000001,2.31,1.33,6.37,1.9000000000000001,9.1,0,False,-6.9,44.6125,76.0,-9.375,-6.9,0.4,0.28,53.3,76.0,True,-6.8,0.5,0.35,48.6,75.6,True,-6.5,0.3,0.21,46.0,68.0,True,-5.6,0.2,0.14,44.4,64.8,True,-5.3,0.1,0.07,44.2,61.9,True,-5.3,0.1,0.07,40.2,61.2,True,-5.1,0.2,0.14,39.1,55.8,True,-5.2,0.1,0.07,41.1,58.0,True
2026-01-22,1,5.6000000000000005,1.47,0.49000000000000005,2.45,0.7000000000000001,3.4000000000000004,1,False,-8.9,45.7,80.3,-8.3,-3.3,0.2,0.14,48.9,69.8,True,-3.5,0.0,0.0,45.3,68.4,True,-3.6,0.0,0.0,44.5,63.4,True,-3.6,0.2,0.14,44.0,61.9,True,-3.9,0.1,0.07,47.2,65.2,True,-4.2,0.0,0.0,44.8,65.2,True,-4.8,0.1,0.07,44.8,65.2,True,-4.8,0.1,0.07,46.1,66.2,True
2026-01-23,1,3.22,2.03,1.19,6.23,1.7,9.0,0,False,-14.7,48.6625,82.4,-15.0875,-9.3,0.2,0.14,46.1,74.2,True,-10.0,0.2,0.14,43.7,70.2,True,-10.3,0.1,0.07,41.4,67.0,True,-10.7,0.1,0.07,44.6,63.0,True,-11.3,0.2,0.14,49.5,69.1,True,-12.2,0.3,0.21,52.4,75.2,True,-12.9,0.3,0.21,53.9,77.8,True,-14.7,0.3,0.21,57.7,79.6,True
2026-01-26,0,3.0100000000000002,1.75,0.98,2.45,1.4,3.5,1,False,-8.6,32.2375,63.7,-11.5625,-8.1,0.3,0.21,27.4,44.3,True,-8.4,0.2,0.14,27.2,40.0,True,-8.2,0.2,0.14,29.1,41.4,True,-7.9,0.3,0.21,32.9,46.4,True,-7.8,0.2,0.14,35.1,49.3,True,-8.0,0.1,0.07,36.4,51.8,True,-8.0,0.0,0.0,35.4,51.8,True,-8.4,0.1,0.07,34.4,51.1,True
2026-01-27,1,3.85,2.31,2.31,5.18,3.3000000000000003,7.3,0,False,-11.1,46.375,76.3,-10.8875,-8.4,0.0,0.0,46.1,65.9,True,-8.3,0.2,0.14,44.4,65.9,True,-8.0,0.5,0.35,43.6,63.7,True,-8.6,0.5,0.35,45.8,64.8,True,-8.8,0.4,0.28,48.1,68.4,True,-9.3,0.4,0.28,50.8,72.0,True,-9.9,0.5,0.35,47.5,73.1,True,-11.1,0.8,0.56,44.7,68.8,True
2026-01-28,1,3.85,0.9100000000000001,0.42000000000000004,3.64,0.7,5.1,1,False,-8.6,37.8125,70.2,-11.05,-7.1,0.3,0.21,47.7,70.2,True,-7.4,0.1,0.07,41.9,67.7,True,-7.7,0.0,0.0,38.6,58.3,True,-7.9,0.0,0.0,36.9,54.4,True,-8.2,0.0,0.0,33.5,52.2,True,-8.3,0.1,0.07,34.0,47.9,True,-8.4,0.1,0.07,35.9,50.8,True,-8.5,0.1,0.0,34.0,50.8,True
2026-01-29,0,4.62,2.94,1.4,3.64,2.0,5.2,0,False,-13.9,37.1125,69.8,-13.0875,-8.0,0.5,0.35,43.1,69.8,True,-9.0,0.2,0.14,41.4,63.4,True,-9.5,0.3,0.21,41.9,59.8,True,-10.1,0.3,0.21,37.1,59.8,True,-10.9,0.2,0.14,33.7,53.3,True,-11.7,0.2,0.14,34.5,49.7,True,-12.2,0.2,0.14,33.5,50.0,True,-12.8,0.1,0.07,31.7,49.0,True
2026-01-30,0,2.87,1.4700000000000002,0.56,1.61,0.8,2.5,1,False,-12.4,27.224999999999998,54.4,-15.125,-12.2,0.1,0.07,26.9,45.0,True,-12.4,0.1,0.07,24.9,40.7,True,-12.2,0.1,0.07,25.2,37.8,True,-12.1,0.1,0.07,25.7,38.5,True,-12.1,0.1,0.07,27.0,40.0,True,-12.0,0.1,0.07,28.2,41.4,True,-12.0,0.1,0.07,29.2,42.8,True,-12.1,0.1,0.07,30.7,44.6,True
2026-02-02,0,0.0,0.0,0.0,0.42000000000000004,0.0,0.6000000000000001,1,False,-5.6,20.7,48.2,-10.625,-4.1,0.0,0.0,17.6,25.6,True,-4.7,0.0,0.0,17.7,25.6,True,-4.7,0.0,0.0,18.6,26.6,True,-4.9,0.0,0.0,20.9,29.5,True,-5.0,0.0,0.0,22.0,31.3,True,-4.7,0.0,0.0,23.3,32.8,True,-4.4,0.0,0.0,23.5,33.5,True,-5.1,0.0,0.0,22.0,33.1,True
2026-02-03,0,1.19,1.12,0.77,1.05,1.1,1.5,1,False,-7.4,32.375,61.9,-7.9125000000000005,-2.3,0.2,0.14,29.2,41.8,True,-2.7,0.2,0.14,29.7,40.0,True,-2.9,0.2,0.14,28.5,41.0,True,-3.1,0.1,0.07,28.5,38.9,True,-4.0,0.0,0.0,29.5,39.6,True,-4.7,0.2,0.14,36.2,48.2,True,-5.5,0.1,0.07,39.4,53.6,True,-5.5,0.1,0.07,38.0,54.7,True
2026-02-04,0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,2,False,-8.8,17.7875,37.8,-11.625,-7.5,0.0,0.0,23.3,37.8,False,-8.6,0.0,0.0,19.9,34.2,False,-8.7,0.0,0.0,17.0,29.9,False,-8.8,0.0,0.0,15.3,27.0,False,-8.8,0.0,0.0,15.4,24.8,False,-8.8,0.0,0.0,16.2,25.6,False,-8.7,0.0,0.0,17.7,27.0,False,-8.7,0.0,0.0,17.5,29.5,False
2026-02-05,0,0.0,0.0,0.0,1.12,0.0,1.6,1,False,-6.2,18.0875,59.8,-10.7,-6.0,0.0,0.0,18.8,30.6,True,-6.0,0.0,0.0,17.8,27.7,True,-6.0,0.0,0.0,15.8,26.3,True,-6.1,0.0,0.0,15.1,24.5,True,-6.2,0.0,0.0,14.7,23.4,True,-6.2,0.0,0.0,18.2,26.3,True,-6.2,0.0,0.0,20.5,29.2,True,-6.0,0.0,0.0,23.8,31.7,True
2026-02-06,0,2.45,1.75,1.33,3.29,2.0,4.8,0,False,-12.2,36.5,89.6,-5.5625,-4.8,0.3,0.14,40.7,56.9,True,-5.0,0.2,0.14,40.6,56.9,True,-4.8,0.2,0.14,39.9,56.5,True,-4.5,0.2,0.14,38.9,55.4,True,-4.3,0.2,0.14,37.0,54.0,True,-4.0,0.3,0.21,34.6,51.1,True,-3.8,0.3,0.21,31.5,47.9,True,-3.9,0.3,0.21,28.8,43.6,True
2026-02-09,0,0.07,0.0,0.0,0.0,0.0,0.0,2,False,-9.7,19.3,47.5,-12.775,-9.4,0.0,0.0,10.3,18.0,False,-9.5,0.0,0.0,10.6,19.1,False,-9.4,0.0,0.0,15.0,22.7,False,-9.6,0.0,0.0,20.2,29.9,False,-9.7,0.0,0.0,22.7,33.5,False,-9.7,0.0,0.0,25.7,37.4,False,-9.6,0.0,0.0,25.9,38.5,False,-9.6,0.0,0.0,24.0,38.2,False
2026-02-10,0,0.63,0.63,0.63,0.7000000000000001,0.9,1.1,1,False,-4.4,30.125,56.9,-7.6125,-4.4,0.1,0.07,31.6,47.2,True,-4.4,0.3,0.21,28.1,43.9,True,-3.7,0.1,0.07,32.5,43.6,True,-3.4,0.0,0.0,30.2,43.6,True,-3.2,0.0,0.0,29.9,41.0,True,-2.8,0.0,0.0,29.6,41.0,True,-2.6,0.4,0.28,27.7,40.0,True,-2.4,0.0,0.0,31.4,41.4,True
2026-02-11,0,0.07,0.0,0.0,0.77,0.0,1.1,1,False,-3.9,45.975,70.2,-6.125,-1.8,0.0,0.0,44.5,60.1,True,-1.9,0.0,0.0,45.7,61.2,True,-2.0,0.0,0.0,44.4,61.6,True,-2.3,0.0,0.0,43.9,60.1,True,-2.4,0.0,0.0,47.9,64.8,True,-2.4,0.0,0.0,48.7,66.6,True,-2.3,0.0,0.0,47.9,66.2,True,-2.2,0.0,0.0,44.8,65.5,True
